year,unemployment_insurance_fund_id,unemployment_insurance_fund ,gender,age_range_year,days,amount_sek
2018,53,Vision,women,50-54,44458.5,32631927.0
2018,53,Vision,men,55-59,28044.5,21157771.0
2018,53,Vision,women,55-59,41746.0,31197880.5
2018,53,Vision,men,60+,32260.0,24515174.0
2018,53,Vision,women,60+,53294.5,39977656.0
2018,55,Akademikernas,men,-24,764.5,231185.5
2018,55,Akademikernas,women,-24,1689.5,919113.5
2018,55,Akademikernas,men,25-29,33354.0,21700956.0
2018,55,Akademikernas,women,25-29,48319.0,32742910.5
2018,55,Akademikernas,men,30-34,93080.0,70563928.0
2018,55,Akademikernas,women,30-34,119191.5,90364168.5
2018,55,Akademikernas,men,35-39,98635.0,76371342.5
2018,55,Akademikernas,women,35-39,138051.5,106423193.5
2018,55,Akademikernas,men,40-44,92372.5,72842113.5
2018,55,Akademikernas,women,40-44,129125.5,101240352.5
2018,55,Akademikernas,men,45-49,92174.0,71741636.5
2018,55,Akademikernas,women,45-49,119631.0,93844811.0
2018,55,Akademikernas,men,50-54,107324.5,85465612.5
2018,55,Akademikernas,women,50-54,106417.0,84431661.5
2018,55,Akademikernas,men,55-59,99278.5,79332293.0
2018,55,Akademikernas,women,55-59,88992.5,69420204.5
2018,55,Akademikernas,men,60+,117239.5,92096075.6
2018,55,Akademikernas,women,60+,92325.5,70993156.5
2018,56,Småföretagarnas,men,-24,2097.0,1163721.5
2018,56,Småföretagarnas,women,-24,863.0,512565.5
2018,56,Småföretagarnas,men,25-29,13014.5,8317138.0
2018,56,Småföretagarnas,women,25-29,10568.5,6337708.5
2018,56,Småföretagarnas,men,30-34,24684.0,16042233.5
2018,56,Småföretagarnas,women,30-34,21123.5,12167810.5
2018,56,Småföretagarnas,men,35-39,41381.5,27826500.5
2018,56,Småföretagarnas,women,35-39,28368.5,16784080.0
2018,56,Småföretagarnas,men,40-44,49103.0,32095282.5
2018,56,Småföretagarnas,women,40-44,34701.0,21940071.0
2018,56,Småföretagarnas,men,45-49,54086.5,35852787.5
2018,56,Småföretagarnas,women,45-49,39930.5,25882527.5
2018,56,Småföretagarnas,men,50-54,68910.5,47216070.0
2018,56,Småföretagarnas,women,50-54,44006.0,28726563.0
2018,56,Småföretagarnas,men,55-59,73448.0,49318735.0
2018,56,Småföretagarnas,women,55-59,38306.5,24964802.5
2018,56,Småföretagarnas,men,60+,69225.0,46416831.0
2018,56,Småföretagarnas,women,60+,38840.5,24718088.5
2018,62,Sekos,men,-24,14592.5,9212830.0
2018,62,Sekos,women,-24,3785.0,2362897.5
2018,62,Sekos,men,25-29,31311.5,21452293.0
2018,62,Sekos,women,25-29,6846.5,4369328.0
2018,62,Sekos,men,30-34,33935.0,23958711.5
2018,62,Sekos,women,30-34,10562.0,7144191.0
2018,62,Sekos,men,35-39,25598.0,19036303.0
2018,62,Sekos,women,35-39,9515.5,6741118.0
2018,62,Sekos,men,40-44,24000.0,18052693.5
2018,62,Sekos,women,40-44,9321.0,6216339.0
2018,62,Sekos,men,45-49,26009.0,19181162.0
2018,62,Sekos,women,45-49,9683.5,6711593.0
2018,62,Sekos,men,50-54,33099.5,25109355.5
2018,62,Sekos,women,50-54,11451.0,8387015.5
2018,62,Sekos,men,55-59,32337.0,24736950.0
2018,62,Sekos,women,55-59,13746.5,10182170.5
2018,62,Sekos,men,60+,46938.0,35790931.5
2018,62,Sekos,women,60+,17777.0,13336277.5
2018,65,STs,men,-24,1725.5,1170313.5
2018,65,STs,women,-24,1449.5,883699.5
2018,65,STs,men,25-29,8637.0,6004345.5
2018,65,STs,women,25-29,6007.5,3924978.5
2018,65,STs,men,30-34,9689.5,7316961.5
2018,65,STs,women,30-34,10593.5,7618455.0
2018,65,STs,men,35-39,9448.0,7233557.5
2018,65,STs,women,35-39,11701.0,8954197.5
2018,65,STs,men,40-44,9650.5,7321827.0
2018,65,STs,women,40-44,10822.0,8175064.0
2018,65,STs,men,45-49,8830.5,6747730.5
2018,65,STs,women,45-49,14483.5,10770077.5
2018,65,STs,men,50-54,10785.5,8403461.5
2018,65,STs,women,50-54,18983.5,14404583.5
2018,65,STs,men,55-59,11313.0,8508282.5
2018,65,STs,women,55-59,16517.5,12547635.5
2018,65,STs,men,60+,13843.0,10542553.5
2018,65,STs,women,60+,21881.0,16303980.0
2018,67,IF Metalls,men,-24,43389.5,26771627.5
2018,67,IF Metalls,women,-24,10823.5,6540211.5
2018,67,IF Metalls,men,25-29,120516.0,81456855.0
2018,67,IF Metalls,women,25-29,22015.5,14712006.0
2018,67,IF Metalls,men,30-34,116572.5,82525003.0
2018,67,IF Metalls,women,30-34,26108.5,17216538.5
2018,67,IF Metalls,men,35-39,103523.0,73957574.0
2018,67,IF Metalls,women,35-39,23940.0,16481997.5
2018,67,IF Metalls,men,40-44,96173.0,70201519.0
2018,67,IF Metalls,women,40-44,24613.5,16460783.5
2018,67,IF Metalls,men,45-49,100444.0,73718583.5
2018,67,IF Metalls,women,45-49,28456.0,19819958.0
2018,67,IF Metalls,men,50-54,127922.5,95483653.5
2018,67,IF Metalls,women,50-54,37737.5,27355502.5
2018,67,IF Metalls,men,55-59,127743.0,95058851.0
2018,67,IF Metalls,women,55-59,34996.5,25657375.0
2018,67,IF Metalls,men,60+,152632.0,114417362.5
2018,67,IF Metalls,women,60+,41646.5,29753922.0
2018,68,Lärarnas,men,-24,1171.5,728878.5
2018,68,Lärarnas,women,-24,627.0,263546.5
2018,68,Lärarnas,men,25-29,5083.0,3310555.5
2018,68,Lärarnas,women,25-29,9626.0,6556690.0
2018,68,Lärarnas,men,30-34,9529.0,7037289.5
2018,68,Lärarnas,women,30-34,19566.0,13343550.0
2018,68,Lärarnas,men,35-39,8939.0,6539463.5
2018,68,Lärarnas,women,35-39,20893.0,14856644.5
2018,68,Lärarnas,men,40-44,9590.0,6921424.5
2018,68,Lärarnas,women,40-44,27547.0,19822202.5
2018,68,Lärarnas,men,45-49,11905.5,8906416.0
2018,68,Lärarnas,women,45-49,29529.5,22193529.0
2018,68,Lärarnas,men,50-54,13687.5,10229370.0
2018,68,Lärarnas,women,50-54,31706.5,24089137.0
2018,68,Lärarnas,men,55-59,16655.0,13118890.0
2018,68,Lärarnas,women,55-59,26985.0,20342465.0
2018,68,Lärarnas,men,60+,23375.5,17456202.0
2018,68,Lärarnas,women,60+,34709.0,26085905.0
2018,69,Alfa,men,-24,49340.0,21246930.0
2018,69,Alfa,women,-24,31786.0,13614146.5
2018,69,Alfa,men,25-29,172119.0,85634622.5
2018,69,Alfa,women,25-29,114227.0,52370444.5
2018,69,Alfa,men,30-34,179395.0,93358888.0
2018,69,Alfa,women,30-34,124834.0,61687295.5
2018,69,Alfa,men,35-39,148104.0,79791049.5
2018,69,Alfa,women,35-39,109136.5,55036183.0
2018,69,Alfa,men,40-44,121794.0,67299604.5
2018,69,Alfa,women,40-44,88279.0,47367708.5
2018,69,Alfa,men,45-49,103402.0,56722395.0
2018,69,Alfa,women,45-49,76550.5,39513292.5
2018,69,Alfa,men,50-54,108033.0,59019951.5
2018,69,Alfa,women,50-54,59276.0,29332496.0
2018,69,Alfa,men,55-59,96778.5,52850201.5
2018,69,Alfa,women,55-59,48937.5,25168975.5
2018,69,Alfa,men,60+,67941.5,38652453.5
2018,69,Alfa,women,60+,36608.5,19621687.0
2018,70,Finans- och Försäkringsbranschens,men,-24,1237.0,726353.5
2018,70,Finans- och Försäkringsbranschens,women,-24,1002.5,673191.5
2018,70,Finans- och Försäkringsbranschens,men,25-29,5163.0,3923905.0
2018,70,Finans- och Försäkringsbranschens,women,25-29,5340.5,3880442.0
2018,70,Finans- och Försäkringsbranschens,men,30-34,7390.5,5646589.0
2018,70,Finans- och Försäkringsbranschens,women,30-34,4368.5,3307346.0
2018,70,Finans- och Försäkringsbranschens,men,35-39,7280.0,5664696.5
2018,70,Finans- och Försäkringsbranschens,women,35-39,7725.5,6152217.5
2018,70,Finans- och Försäkringsbranschens,men,40-44,7304.5,5934694.0
2018,70,Finans- och Försäkringsbranschens,women,40-44,9386.0,7218834.5
2018,70,Finans- och Försäkringsbranschens,men,45-49,6461.0,5243333.5
2018,70,Finans- och Försäkringsbranschens,women,45-49,9637.0,7541839.5
2018,70,Finans- och Försäkringsbranschens,men,50-54,10624.5,8512008.0
2018,70,Finans- och Försäkringsbranschens,women,50-54,10939.0,8729485.0
2018,70,Finans- och Försäkringsbranschens,men,55-59,7377.5,5885630.5
2018,70,Finans- och Försäkringsbranschens,women,55-59,10646.5,8520068.5
2018,70,Finans- och Försäkringsbranschens,men,60+,7697.5,6113277.5
2018,70,Finans- och Försäkringsbranschens,women,60+,9843.0,7300249.0
2019,4,Handelsanställdas,men,-24,24423.5,14283149.5
2019,4,Handelsanställdas,women,-24,19689.0,11383724.0
2019,4,Handelsanställdas,men,25-29,89559.5,59019068.5
2019,4,Handelsanställdas,women,25-29,78101.0,50855390.5
2019,4,Handelsanställdas,men,30-34,94580.5,65024176.5
2019,4,Handelsanställdas,women,30-34,94389.5,63135932.0
2019,4,Handelsanställdas,men,35-39,85202.0,60578995.5
2019,4,Handelsanställdas,women,35-39,87865.5,59046543.0
2019,4,Handelsanställdas,men,40-44,68348.5,48101500.0
2019,4,Handelsanställdas,women,40-44,73220.5,49828553.0
2019,4,Handelsanställdas,men,45-49,60274.5,42793370.5
2019,4,Handelsanställdas,women,45-49,80524.5,55923451.5
2019,4,Handelsanställdas,men,50-54,51709.0,36501285.5
2019,4,Handelsanställdas,women,50-54,74900.5,53032603.5
2019,4,Handelsanställdas,men,55-59,45262.0,32639380.0
2019,4,Handelsanställdas,women,55-59,63974.0,44485873.0
2019,4,Handelsanställdas,men,60+,45872.5,33373127.5
2019,4,Handelsanställdas,women,60+,61262.5,42795494.5
2019,6,GS,men,-24,10121.5,6491513.5
2019,6,GS,women,-24,1793.5,1231297.0
2019,6,GS,men,25-29,25703.0,18303534.5
2019,6,GS,women,25-29,6665.0,4690987.0
2019,6,GS,men,30-34,27023.5,18848150.0
2019,6,GS,women,30-34,5179.5,3821082.0
2019,6,GS,men,35-39,24272.0,16984733.0
2019,6,GS,women,35-39,5944.5,3983038.5
2019,6,GS,men,40-44,22040.5,15852585.0
2019,6,GS,women,40-44,5884.0,4331594.5
2019,6,GS,men,45-49,26587.5,19556686.0
2019,6,GS,women,45-49,8824.5,6507898.0
2019,6,GS,men,50-54,32745.5,24583743.5
2019,6,GS,women,50-54,9178.0,6803260.0
2019,6,GS,men,55-59,38856.5,28993479.5
2019,6,GS,women,55-59,8813.0,6234089.0
2019,6,GS,men,60+,47268.0,35422476.5
2019,6,GS,women,60+,10092.5,7098616.0
2019,10,Livsmedelsarbetarnas,men,-24,4173.5,2400728.0
2019,10,Livsmedelsarbetarnas,women,-24,1736.0,1123167.0
2019,10,Livsmedelsarbetarnas,men,25-29,17634.5,12005551.5
2019,10,Livsmedelsarbetarnas,women,25-29,5901.0,4236956.0
2019,10,Livsmedelsarbetarnas,men,30-34,17305.5,12435416.0
2019,10,Livsmedelsarbetarnas,women,30-34,8234.0,5592903.0
2019,10,Livsmedelsarbetarnas,men,35-39,22406.0,15805180.5
2019,10,Livsmedelsarbetarnas,women,35-39,9497.5,6559615.0
2019,10,Livsmedelsarbetarnas,men,40-44,19102.0,14229647.0
2019,10,Livsmedelsarbetarnas,women,40-44,10103.5,7220003.5
2019,10,Livsmedelsarbetarnas,men,45-49,20719.5,15537017.5
2019,10,Livsmedelsarbetarnas,women,45-49,12312.5,8685434.5
2019,10,Livsmedelsarbetarnas,men,50-54,16509.0,12180807.5
2019,10,Livsmedelsarbetarnas,women,50-54,9361.0,7013486.5
2019,10,Livsmedelsarbetarnas,men,55-59,15446.5,11757472.0
2019,10,Livsmedelsarbetarnas,women,55-59,10199.0,7465964.5
2019,10,Livsmedelsarbetarnas,men,60+,18915.5,14263687.5
2019,10,Livsmedelsarbetarnas,women,60+,8510.0,6307181.5
2019,14,Unionens,men,-24,41023.5,24144231.0
2019,14,Unionens,women,-24,26744.5,15382048.5
2019,14,Unionens,men,25-29,166431.0,111513410.5
2019,14,Unionens,women,25-29,144653.0,94916476.5
2019,14,Unionens,men,30-34,203170.0,146679311.0
2019,14,Unionens,women,30-34,206534.0,147352161.5
2019,14,Unionens,men,35-39,203416.0,150589583.5
2019,14,Unionens,women,35-39,214130.5,157700716.0
2019,14,Unionens,men,40-44,201307.5,152481110.0
2019,14,Unionens,women,40-44,224095.5,167432315.5
2019,14,Unionens,men,45-49,219079.0,169161170.0
2019,14,Unionens,women,45-49,243953.5,186090672.5
2019,14,Unionens,men,50-54,237490.0,185288614.5
2019,14,Unionens,women,50-54,263997.0,200891860.5
2019,14,Unionens,men,55-59,238449.5,183941299.0
2019,14,Unionens,women,55-59,246989.0,188658692.5
2019,14,Unionens,men,60+,279032.5,216892880.5
2019,14,Unionens,women,60+,260904.5,197285969.0
2019,19,Transportarbetarnas,men,-24,16916.0,10834447.5
2019,19,Transportarbetarnas,women,-24,5186.5,3452508.5
2019,19,Transportarbetarnas,men,25-29,68417.0,48178568.0
2019,19,Transportarbetarnas,women,25-29,17584.0,12113187.0
2019,19,Transportarbetarnas,men,30-34,83152.5,59646834.5
2019,19,Transportarbetarnas,women,30-34,18397.0,12640575.5
2019,19,Transportarbetarnas,men,35-39,84646.5,60084592.0
2019,19,Transportarbetarnas,women,35-39,17705.0,12610290.5
2019,19,Transportarbetarnas,men,40-44,78011.0,56157562.5
2019,19,Transportarbetarnas,women,40-44,14003.5,9728414.5
2019,19,Transportarbetarnas,men,45-49,65923.5,47893937.5
2019,19,Transportarbetarnas,women,45-49,12029.5,8797844.0
2019,19,Transportarbetarnas,men,50-54,65254.0,47102861.0
2019,19,Transportarbetarnas,women,50-54,14240.5,9747897.5
2019,19,Transportarbetarnas,men,55-59,64993.0,48122195.0
2019,19,Transportarbetarnas,women,55-59,10962.0,7921693.5
2019,19,Transportarbetarnas,men,60+,66638.5,48718636.5
2019,19,Transportarbetarnas,women,60+,5850.5,3896860.0
2019,22,Hotell- och Restauranganställdas,men,-24,19500.5,12185277.0
2019,22,Hotell- och Restauranganställdas,women,-24,11782.5,6644613.0
2019,22,Hotell- och Restauranganställdas,men,25-29,107197.0,71623684.0
2019,22,Hotell- och Restauranganställdas,women,25-29,58709.0,36187776.0
2019,22,Hotell- och Restauranganställdas,men,30-34,148941.0,101930217.0
2019,22,Hotell- och Restauranganställdas,women,30-34,74711.0,46323055.0
2019,22,Hotell- och Restauranganställdas,men,35-39,155076.5,107392243.5
2019,22,Hotell- och Restauranganställdas,women,35-39,74689.0,48106296.5
2019,22,Hotell- och Restauranganställdas,men,40-44,114557.5,77801525.5
2019,22,Hotell- och Restauranganställdas,women,40-44,76123.5,48855409.0
2019,22,Hotell- och Restauranganställdas,men,45-49,90906.5,62475018.0
2019,22,Hotell- och Restauranganställdas,women,45-49,64490.5,41413460.5
2019,22,Hotell- och Restauranganställdas,men,50-54,65556.0,44976603.0
2019,22,Hotell- och Restauranganställdas,women,50-54,47728.0,31760881.0
2019,22,Hotell- och Restauranganställdas,men,55-59,46048.5,31513271.5
2019,22,Hotell- och Restauranganställdas,women,55-59,40198.0,26215782.0
2019,22,Hotell- och Restauranganställdas,men,60+,34973.0,23208609.0
2019,22,Hotell- och Restauranganställdas,women,60+,28564.5,18586359.0
2019,23,Säljarnas,men,-24,715.5,435315.0
2019,23,Säljarnas,women,-24,255.5,175382.5
2019,23,Säljarnas,men,25-29,2473.5,1689323.0
2019,23,Säljarnas,women,25-29,1211.0,733587.5
2019,23,Säljarnas,men,30-34,2554.5,1625730.5
2019,23,Säljarnas,women,30-34,1358.0,840062.0
2019,23,Säljarnas,men,35-39,2993.0,2165483.5
2019,23,Säljarnas,women,35-39,2364.0,1573377.5
2019,23,Säljarnas,men,40-44,3644.5,2902948.0
2019,23,Säljarnas,women,40-44,1081.5,661733.5
2019,23,Säljarnas,men,45-49,4468.5,3528973.5
2019,23,Säljarnas,women,45-49,1756.5,1435274.0
2019,23,Säljarnas,men,50-54,6556.0,5164295.0
2019,23,Säljarnas,women,50-54,1917.5,1485374.5
2019,23,Säljarnas,men,55-59,6940.5,5346852.0
2019,23,Säljarnas,women,55-59,1360.0,1019510.0
2019,23,Säljarnas,men,60+,8349.5,6465378.5
2019,23,Säljarnas,women,60+,1331.0,1005796.5
2019,26,Elektrikernas,men,-24,4217.5,2528496.0
2019,26,Elektrikernas,women,-24,309.5,243545.0
2019,26,Elektrikernas,men,25-29,6947.0,4877351.0
2019,26,Elektrikernas,women,25-29,109.0,69131.0
2019,26,Elektrikernas,men,30-34,6521.5,4808654.5
2019,26,Elektrikernas,women,30-34,245.0,184905.5
2019,26,Elektrikernas,men,35-39,6278.0,4772876.0
2019,26,Elektrikernas,women,35-39,105.5,57942.0
2019,26,Elektrikernas,men,40-44,4908.0,3736507.0
2019,26,Elektrikernas,women,40-44,0.0,0.0
2019,26,Elektrikernas,men,45-49,5014.5,3763083.0
2019,26,Elektrikernas,women,45-49,322.5,256928.5
2019,26,Elektrikernas,men,50-54,5391.5,3959057.0
2019,26,Elektrikernas,women,50-54,42.0,28302.0
2019,26,Elektrikernas,men,55-59,3468.0,2762109.5
2019,26,Elektrikernas,women,55-59,14.0,12740.0
2019,26,Elektrikernas,men,60+,8199.5,6411687.5
2019,26,Elektrikernas,women,60+,20.0,6450.0
2019,27,Ledarnas,men,-24,0.0,0.0
2019,27,Ledarnas,women,-24,0.0,0.0
2019,27,Ledarnas,men,25-29,858.0,542584.5
2019,27,Ledarnas,women,25-29,727.0,562835.0
2019,27,Ledarnas,men,30-34,3769.5,3063577.5
2019,27,Ledarnas,women,30-34,2380.5,1900850.0
2019,27,Ledarnas,men,35-39,7930.0,6466902.0
2019,27,Ledarnas,women,35-39,4003.5,3263727.5
2019,27,Ledarnas,men,40-44,19214.5,15660252.0
2019,27,Ledarnas,women,40-44,9117.5,7664933.0
2019,27,Ledarnas,men,45-49,23800.0,19620563.0
2019,27,Ledarnas,women,45-49,16853.0,13824142.5
2019,27,Ledarnas,men,50-54,34699.5,28391852.5
2019,27,Ledarnas,women,50-54,16240.5,13206714.5
2019,27,Ledarnas,men,55-59,38568.0,31028181.0
2019,27,Ledarnas,women,55-59,18079.0,14872689.0
2019,27,Ledarnas,men,60+,46880.5,37532501.0
2019,27,Ledarnas,women,60+,15272.0,12406954.0
2019,36,Byggnadsarbetarnas,men,-24,39498.0,26700093.5
2019,36,Byggnadsarbetarnas,women,-24,3413.0,2330991.0
2019,36,Byggnadsarbetarnas,men,25-29,89273.5,64396381.5
2019,36,Byggnadsarbetarnas,women,25-29,6700.0,4737350.0
2019,36,Byggnadsarbetarnas,men,30-34,97168.0,70667291.0
2019,36,Byggnadsarbetarnas,women,30-34,6380.5,4405841.0
2019,36,Byggnadsarbetarnas,men,35-39,90607.0,65928982.0
2019,36,Byggnadsarbetarnas,women,35-39,5785.5,3878555.0
2019,36,Byggnadsarbetarnas,men,40-44,82439.5,59678252.5
2019,36,Byggnadsarbetarnas,women,40-44,2591.5,1502407.5
2019,36,Byggnadsarbetarnas,men,45-49,78420.0,57816193.0
2019,36,Byggnadsarbetarnas,women,45-49,2429.5,1786448.5
2019,36,Byggnadsarbetarnas,men,50-54,87856.5,66288003.0
2019,36,Byggnadsarbetarnas,women,50-54,2496.0,1803279.5
2019,36,Byggnadsarbetarnas,men,55-59,89308.5,68316409.0
2019,36,Byggnadsarbetarnas,women,55-59,1249.5,877627.0
2019,36,Byggnadsarbetarnas,men,60+,82748.5,62476482.5
2019,36,Byggnadsarbetarnas,women,60+,1124.5,848045.5
2019,41,Sveriges arbetares,men,-24,1072.5,591586.0
2019,41,Sveriges arbetares,women,-24,110.5,89137.0
2019,41,Sveriges arbetares,men,25-29,2720.0,1881266.5
2019,41,Sveriges arbetares,women,25-29,1404.0,896030.5
2019,41,Sveriges arbetares,men,30-34,4163.0,2903834.5
2019,41,Sveriges arbetares,women,30-34,2853.5,1932249.5
2019,41,Sveriges arbetares,men,35-39,3864.0,2899632.5
2019,41,Sveriges arbetares,women,35-39,2510.0,1745811.0
2019,41,Sveriges arbetares,men,40-44,3182.5,2173236.5
2019,41,Sveriges arbetares,women,40-44,2134.5,1305896.5
2019,41,Sveriges arbetares,men,45-49,5889.0,4041484.0
2019,41,Sveriges arbetares,women,45-49,3421.5,2413511.5
2019,41,Sveriges arbetares,men,50-54,3903.5,2931628.5
2019,41,Sveriges arbetares,women,50-54,1955.0,1520011.0
2019,41,Sveriges arbetares,men,55-59,6158.5,4532615.0
2019,41,Sveriges arbetares,women,55-59,3051.5,1979092.0
2019,41,Sveriges arbetares,men,60+,6146.0,4533059.5
2019,41,Sveriges arbetares,women,60+,3087.0,2231239.0
2019,44,Pappersindustriarbetarnas,men,-24,1087.0,616288.5
2019,44,Pappersindustriarbetarnas,women,-24,879.0,639175.5
2019,44,Pappersindustriarbetarnas,men,25-29,2902.5,2061961.0
2019,44,Pappersindustriarbetarnas,women,25-29,1011.0,722529.0
2019,44,Pappersindustriarbetarnas,men,30-34,2185.5,1621828.5
2019,44,Pappersindustriarbetarnas,women,30-34,661.5,527221.0
2019,44,Pappersindustriarbetarnas,men,35-39,2239.0,1751950.0
2019,44,Pappersindustriarbetarnas,women,35-39,1043.0,779048.0
2019,44,Pappersindustriarbetarnas,men,40-44,1046.0,843434.5
2019,44,Pappersindustriarbetarnas,women,40-44,644.0,538450.0
2019,44,Pappersindustriarbetarnas,men,45-49,3386.5,2688495.0
2019,44,Pappersindustriarbetarnas,women,45-49,1344.0,1030355.0
2019,44,Pappersindustriarbetarnas,men,50-54,4100.0,3098533.0
2019,44,Pappersindustriarbetarnas,women,50-54,2070.0,1420724.5
2019,44,Pappersindustriarbetarnas,men,55-59,5448.0,4194374.5
2019,44,Pappersindustriarbetarnas,women,55-59,1253.0,950017.0
2019,44,Pappersindustriarbetarnas,men,60+,5961.0,4673972.5
2019,44,Pappersindustriarbetarnas,women,60+,1747.5,1239435.5
2019,47,Fastighets,men,-24,8024.5,4320719.0
2019,47,Fastighets,women,-24,2954.0,1691512.5
2019,47,Fastighets,men,25-29,31761.0,19379021.0
2019,47,Fastighets,women,25-29,23569.5,13040246.0
2019,47,Fastighets,men,30-34,37532.5,24501721.5
2019,47,Fastighets,women,30-34,33087.0,19694614.5
2019,47,Fastighets,men,35-39,35296.0,22940067.5
2019,47,Fastighets,women,35-39,32800.0,20290269.0
2019,47,Fastighets,men,40-44,30200.5,20004440.0
2019,47,Fastighets,women,40-44,32749.5,20064392.5
2019,47,Fastighets,men,45-49,30056.0,20747763.5
2019,47,Fastighets,women,45-49,28747.0,18203079.0
2019,47,Fastighets,men,50-54,30989.0,21385968.5
2019,47,Fastighets,women,50-54,24934.0,16344492.5
2019,47,Fastighets,men,55-59,27413.0,19271418.0
2019,47,Fastighets,women,55-59,22876.0,15276899.0
2019,47,Fastighets,men,60+,28488.5,19845418.5
2019,47,Fastighets,women,60+,17675.5,11436833.0
2019,51,Kommunalarbetarnas,men,-24,50802.0,27305428.0
2019,51,Kommunalarbetarnas,women,-24,71765.5,38726228.5
2019,51,Kommunalarbetarnas,men,25-29,171872.5,106288685.5
2019,51,Kommunalarbetarnas,women,25-29,272587.0,158964229.5
2019,51,Kommunalarbetarnas,men,30-34,208910.0,134052105.5
2019,51,Kommunalarbetarnas,women,30-34,355182.0,213913814.5
2019,51,Kommunalarbetarnas,men,35-39,188867.0,123564780.0
2019,51,Kommunalarbetarnas,women,35-39,368481.5,226018773.5
2019,51,Kommunalarbetarnas,men,40-44,172025.5,114957362.5
2019,51,Kommunalarbetarnas,women,40-44,346405.0,216925310.5
2019,51,Kommunalarbetarnas,men,45-49,167252.0,112129341.0
2019,51,Kommunalarbetarnas,women,45-49,350715.0,223673233.5
2019,51,Kommunalarbetarnas,men,50-54,174369.0,116878705.0
2019,51,Kommunalarbetarnas,women,50-54,339924.0,220238774.0
2019,51,Kommunalarbetarnas,men,55-59,168980.0,114597658.0
2019,51,Kommunalarbetarnas,women,55-59,298372.5,199748468.5
2019,51,Kommunalarbetarnas,men,60+,142146.0,94617354.5
2019,51,Kommunalarbetarnas,women,60+,238837.5,159298702.5
2019,52,Journalisternas,men,-24,153.0,124516.0
2019,52,Journalisternas,women,-24,188.5,150513.0
2019,52,Journalisternas,men,25-29,1993.5,1324482.5
2019,52,Journalisternas,women,25-29,2478.0,1756573.0
2019,52,Journalisternas,men,30-34,2855.0,2139946.5
2019,52,Journalisternas,women,30-34,3954.0,2960542.0
2019,52,Journalisternas,men,35-39,2883.0,2189657.0
2019,52,Journalisternas,women,35-39,3324.5,2615515.5
2019,52,Journalisternas,men,40-44,3678.0,2835499.5
2019,52,Journalisternas,women,40-44,3873.0,2964901.5
2019,52,Journalisternas,men,45-49,3580.0,2874210.0
2019,52,Journalisternas,women,45-49,5073.0,4091201.5
2019,52,Journalisternas,men,50-54,4943.5,3826038.0
2019,52,Journalisternas,women,50-54,4497.5,3533117.0
2019,52,Journalisternas,men,55-59,3395.0,2602334.0
2019,52,Journalisternas,women,55-59,5554.5,4350845.5
2019,52,Journalisternas,men,60+,7392.5,5777513.5
2019,52,Journalisternas,women,60+,4971.5,3865607.5
2019,53,Vision,men,-24,3203.5,1770214.5
2019,53,Vision,women,-24,3564.0,1902728.0
2019,53,Vision,men,25-29,19083.5,12984889.0
2019,53,Vision,women,25-29,21788.5,14450912.5
2019,53,Vision,men,30-34,27327.0,20015840.0
2019,53,Vision,women,30-34,29361.0,21245664.0
2019,53,Vision,men,35-39,27129.0,20377998.5
2019,53,Vision,women,35-39,36454.5,26107477.5
2019,53,Vision,men,40-44,20377.5,15327993.0
2019,53,Vision,women,40-44,36420.0,26388329.5
2019,53,Vision,men,45-49,24116.0,18209166.5
2019,53,Vision,women,45-49,40806.0,30283041.0
2019,53,Vision,men,50-54,23413.5,17951041.5
2019,53,Vision,women,50-54,47583.5,35141968.0
2019,53,Vision,men,55-59,28001.5,21102190.0
2019,53,Vision,women,55-59,48597.0,36486664.0
2019,53,Vision,men,60+,36378.5,27583196.5
2019,53,Vision,women,60+,56579.5,42162373.0
2019,55,Akademikernas,men,-24,1189.0,555823.5
2019,55,Akademikernas,women,-24,1384.0,753997.5
2019,55,Akademikernas,men,25-29,36756.5,24615619.5
2019,55,Akademikernas,women,25-29,57112.0,39102532.0
2019,55,Akademikernas,men,30-34,100943.5,77936560.5
2019,55,Akademikernas,women,30-34,134755.0,103583097.0
2019,55,Akademikernas,men,35-39,113774.5,88032864.0
2019,55,Akademikernas,women,35-39,149264.5,115639550.5
2019,55,Akademikernas,men,40-44,100579.0,79009621.0
2019,55,Akademikernas,women,40-44,141185.0,110787943.5
2019,55,Akademikernas,men,45-49,103262.5,82236114.5
2019,55,Akademikernas,women,45-49,138428.5,109232595.5
2019,55,Akademikernas,men,50-54,120149.5,94878439.0
2019,55,Akademikernas,women,50-54,131664.0,104203901.0
2019,55,Akademikernas,men,55-59,109692.5,87657664.0
2019,55,Akademikernas,women,55-59,110974.0,87397993.5
2019,55,Akademikernas,men,60+,129789.5,101623304.5
2019,55,Akademikernas,women,60+,106183.5,82593349.5
2019,56,Småföretagarnas,men,-24,2165.0,1306204.5
2019,56,Småföretagarnas,women,-24,687.5,426928.0
2019,56,Småföretagarnas,men,25-29,12147.0,8030029.0
2019,56,Småföretagarnas,women,25-29,7531.5,4128752.5
2019,56,Småföretagarnas,men,30-34,27153.0,17514794.5
2019,56,Småföretagarnas,women,30-34,18300.5,10805041.5
2019,56,Småföretagarnas,men,35-39,40884.5,28046760.5
2019,56,Småföretagarnas,women,35-39,27967.5,17136503.0
2019,56,Småföretagarnas,men,40-44,53679.0,34782840.5
2019,56,Småföretagarnas,women,40-44,32514.0,20358314.0
